1er jour de la semaine,Semaine,Région Code,Région,Classe d'âge,Taux de passages aux urgences pour asthme,Taux d'hospitalisations après passages aux urgences pour asthme,Taux d'actes médicaux SOS médecins pour asthme
2024-01-15,2024-S03,01,Guadeloupe,15-64 ans,1610.5417277,840.33613445,
2024-01-22,2024-S04,01,Guadeloupe,Tous âges,4054.0540541,3082.1917808,
2024-01-29,2024-S05,01,Guadeloupe,Tous âges,4169.1133294,990.0990099,
2024-02-05,2024-S06,01,Guadeloupe,00-14 ans,6711.409396,8888.8888889,
2024-02-05,2024-S06,01,Guadeloupe,15-64 ans,2286.5853659,0.0,
2024-02-05,2024-S06,01,Guadeloupe,Tous âges,3415.2186938,1851.8518519,
2024-02-12,2024-S07,01,Guadeloupe,15-64 ans,2457.9560155,847.45762712,
2024-02-19,2024-S08,01,Guadeloupe,Tous âges,2199.144777,1403.5087719,
2024-03-11,2024-S11,01,Guadeloupe,00-14 ans,8260.1054482,12000.0,
2024-04-01,2024-S14,01,Guadeloupe,65 ans ou plus,588.23529412,0.0,
2024-04-01,2024-S14,01,Guadeloupe,Tous âges,1734.4896598,1619.4331984,
2024-04-08,2024-S15,01,Guadeloupe,Tous âges,1540.6162465,0.0,
2024-04-15,2024-S16,01,Guadeloupe,15-64 ans,913.24200913,0.0,
2024-04-15,2024-S16,01,Guadeloupe,65 ans ou plus,294.11764706,0.0,
2024-04-22,2024-S17,01,Guadeloupe,00-14 ans,6470.5882353,5000.0,
2024-04-22,2024-S17,01,Guadeloupe,15-64 ans,2153.8461538,0.0,
2024-04-22,2024-S17,01,Guadeloupe,65 ans ou plus,651.46579805,884.95575221,
2024-04-22,2024-S17,01,Guadeloupe,Tous âges,3342.4283765,1171.875,
2024-04-29,2024-S18,01,Guadeloupe,00-14 ans,9542.7435388,9677.4193548,
2024-04-29,2024-S18,01,Guadeloupe,15-64 ans,791.13924051,2678.5714286,
2024-05-13,2024-S20,01,Guadeloupe,00-14 ans,4693.877551,11363.636364,
2024-05-27,2024-S22,01,Guadeloupe,00-14 ans,6407.7669903,15789.473684,
2024-05-27,2024-S22,01,Guadeloupe,15-64 ans,1809.9547511,0.0,
2024-05-27,2024-S22,01,Guadeloupe,Tous âges,3087.2483221,2575.1072961,
2024-06-03,2024-S23,01,Guadeloupe,15-64 ans,1123.5955056,0.0,
2024-06-10,2024-S24,01,Guadeloupe,00-14 ans,5443.5483871,9523.8095238,
2024-06-24,2024-S26,01,Guadeloupe,00-14 ans,7414.8296593,11764.705882,
2024-06-24,2024-S26,01,Guadeloupe,15-64 ans,1464.1288433,0.0,
2024-06-24,2024-S26,01,Guadeloupe,65 ans ou plus,295.85798817,0.0,
2024-07-01,2024-S27,01,Guadeloupe,00-14 ans,6100.795756,2564.1025641,
2024-07-01,2024-S27,01,Guadeloupe,65 ans ou plus,293.25513196,0.0,
2024-07-08,2024-S28,01,Guadeloupe,15-64 ans,1091.4051842,980.39215686,
2024-07-15,2024-S29,01,Guadeloupe,15-64 ans,1364.2564802,793.65079365,
2024-07-15,2024-S29,01,Guadeloupe,Tous âges,1767.0157068,751.87969925,
2024-07-22,2024-S30,01,Guadeloupe,00-14 ans,3053.4351145,0.0,
2024-07-22,2024-S30,01,Guadeloupe,Tous âges,1376.7209011,377.35849057,
2024-07-29,2024-S31,01,Guadeloupe,00-14 ans,4376.3676149,4545.4545455,
2024-07-29,2024-S31,01,Guadeloupe,15-64 ans,1156.0693642,0.0,
2024-08-05,2024-S32,01,Guadeloupe,65 ans ou plus,266.66666667,714.28571429,
2024-08-05,2024-S32,01,Guadeloupe,Tous âges,1786.8960953,2150.5376344,
2024-08-12,2024-S33,01,Guadeloupe,65 ans ou plus,277.00831025,0.0,
2024-08-19,2024-S34,01,Guadeloupe,Tous âges,1584.1584158,714.28571429,
2024-08-26,2024-S35,01,Guadeloupe,15-64 ans,1041.6666667,0.0,
2024-09-02,2024-S36,01,Guadeloupe,00-14 ans,5000.0,12000.0,
2024-09-02,2024-S36,01,Guadeloupe,Tous âges,1904.090268,1079.1366906,
2024-09-09,2024-S37,01,Guadeloupe,15-64 ans,2284.9462366,990.0990099,
2024-09-16,2024-S38,01,Guadeloupe,Tous âges,7080.1638385,4693.1407942,
2024-09-23,2024-S39,01,Guadeloupe,00-14 ans,17331.02253,36170.212766,
2024-09-30,2024-S40,01,Guadeloupe,65 ans ou plus,1104.9723757,900.9009009,
2024-10-07,2024-S41,01,Guadeloupe,Tous âges,4644.4954128,2230.4832714,
2024-02-26,2024-S09,06,Mayotte,15-64 ans,3350.5154639,0.0,
2024-03-04,2024-S10,06,Mayotte,00-14 ans,8896.797153,8695.6521739,
2024-03-11,2024-S11,06,Mayotte,00-14 ans,11160.714286,4000.0,
2024-03-18,2024-S12,06,Mayotte,Tous âges,6185.5670103,3636.3636364,
2024-03-25,2024-S13,06,Mayotte,00-14 ans,10762.331839,0.0,
2024-03-25,2024-S13,06,Mayotte,65 ans ou plus,3571.4285714,0.0,
2024-04-01,2024-S14,06,Mayotte,15-64 ans,4545.4545455,0.0,
2024-04-08,2024-S15,06,Mayotte,65 ans ou plus,3703.7037037,0.0,
2024-04-22,2024-S17,06,Mayotte,00-14 ans,9554.1401274,0.0,
2024-04-22,2024-S17,06,Mayotte,65 ans ou plus,0.0,0.0,
2024-04-29,2024-S18,06,Mayotte,15-64 ans,4273.5042735,0.0,
2024-04-29,2024-S18,06,Mayotte,Tous âges,6068.6015831,0.0,
2024-05-06,2024-S19,06,Mayotte,00-14 ans,11711.711712,9090.9090909,
2024-05-06,2024-S19,06,Mayotte,15-64 ans,3867.4033149,0.0,
2024-07-29,2024-S31,06,Mayotte,15-64 ans,14450.867052,0.0,
2024-07-29,2024-S31,06,Mayotte,65 ans ou plus,11538.461538,0.0,
2024-08-05,2024-S32,06,Mayotte,00-14 ans,28070.175439,0.0,
2024-08-12,2024-S33,06,Mayotte,65 ans ou plus,0.0,0.0,
2024-08-12,2024-S33,06,Mayotte,Tous âges,14077.669903,0.0,
2024-08-19,2024-S34,06,Mayotte,00-14 ans,13888.888889,0.0,
2024-08-19,2024-S34,06,Mayotte,65 ans ou plus,12500.0,0.0,
2024-08-26,2024-S35,06,Mayotte,Tous âges,8092.4855491,0.0,
2024-09-16,2024-S38,06,Mayotte,Tous âges,9480.1223242,5714.2857143,
2024-09-23,2024-S39,06,Mayotte,00-14 ans,12068.965517,0.0,
2024-09-23,2024-S39,06,Mayotte,65 ans ou plus,5882.3529412,0.0,
2024-01-01,2024-S01,06,Mayotte,15-64 ans,2484.4720497,0.0,
2024-01-08,2024-S02,06,Mayotte,00-14 ans,7692.3076923,9523.8095238,
2024-01-08,2024-S02,06,Mayotte,65 ans ou plus,0.0,0.0,
2024-01-08,2024-S02,06,Mayotte,Tous âges,5145.4138702,3846.1538462,
2024-01-15,2024-S03,06,Mayotte,65 ans ou plus,13333.333333,11111.111111,
2024-01-22,2024-S04,06,Mayotte,00-14 ans,7407.4074074,12500.0,
2024-01-22,2024-S04,06,Mayotte,15-64 ans,2873.5632184,6060.6060606,
2024-02-05,2024-S06,06,Mayotte,00-14 ans,7983.1932773,7142.8571429,
2024-02-12,2024-S07,06,Mayotte,Tous âges,3495.1456311,1724.137931,
2024-02-19,2024-S08,06,Mayotte,15-64 ans,3012.0481928,0.0,
2024-05-13,2024-S20,06,Mayotte,15-64 ans,4109.5890411,0.0,
2024-05-27,2024-S22,06,Mayotte,65 ans ou plus,5555.5555556,0.0,
2024-05-27,2024-S22,06,Mayotte,Tous âges,8502.0242915,2941.1764706,
2024-06-03,2024-S23,06,Mayotte,Tous âges,12280.701754,4000.0,
2024-06-10,2024-S24,06,Mayotte,15-64 ans,13207.54717,0.0,
2024-06-17,2024-S25,06,Mayotte,00-14 ans,18750.0,0.0,
2024-06-17,2024-S25,06,Mayotte,15-64 ans,11650.485437,0.0,
2024-07-01,2024-S27,06,Mayotte,15-64 ans,7200.0,0.0,
2024-07-15,2024-S29,06,Mayotte,00-14 ans,16129.032258,0.0,
2024-07-15,2024-S29,06,Mayotte,Tous âges,10135.135135,0.0,
2024-07-22,2024-S30,06,Mayotte,65 ans ou plus,0.0,0.0,
2024-07-22,2024-S30,06,Mayotte,Tous âges,10591.900312,1886.7924528,
2024-10-14,2024-S42,06,Mayotte,15-64 ans,8196.7213115,0.0,
2024-10-14,2024-S42,06,Mayotte,Tous âges,8225.1082251,0.0,
2024-10-21,2024-S43,06,Mayotte,00-14 ans,4000.0,7142.8571429,
2024-10-28,2024-S44,06,Mayotte,00-14 ans,6603.7735849,6666.6666667,
2024-10-28,2024-S44,06,Mayotte,15-64 ans,4761.9047619,0.0,
2024-10-28,2024-S44,06,Mayotte,65 ans ou plus,0.0,0.0,
2024-11-04,2024-S45,06,Mayotte,00-14 ans,6122.4489796,0.0,
2024-11-04,2024-S45,06,Mayotte,Tous âges,5164.3192488,0.0,
2024-11-11,2024-S46,06,Mayotte,00-14 ans,5645.1612903,25000.0,
2024-11-18,2024-S47,06,Mayotte,15-64 ans,5167.9586563,0.0,
2024-12-02,2024-S49,06,Mayotte,15-64 ans,9311.7408907,4166.6666667,
2024-12-09,2024-S50,06,Mayotte,00-14 ans,9009.009009,0.0,
2024-12-16,2024-S51,06,Mayotte,Tous âges,5128.2051282,0.0,
2024-12-23,2024-S52,06,Mayotte,00-14 ans,4524.8868778,4545.4545455,
2019-12-30,2020-S01,11,Île-de-France,15-64 ans,807.39137673,1411.6575592,1034.8203049
2020-01-06,2020-S02,11,Île-de-France,00-14 ans,2784.8469425,6946.8267581,1213.7989779
2020-01-06,2020-S02,11,Île-de-France,65 ans ou plus,484.49612403,420.52144659,1446.051168
2020-01-13,2020-S03,11,Île-de-France,65 ans ou plus,533.59468583,310.29619182,1274.3125419
2020-01-13,2020-S03,11,Île-de-France,Tous âges,1449.7580815,1974.7531559,1252.4636023
2020-01-20,2020-S04,11,Île-de-France,15-64 ans,731.17753235,980.39215686,1024.9608103
2020-01-20,2020-S04,11,Île-de-France,65 ans ou plus,368.64360837,316.09195402,1289.009498
2020-02-03,2020-S06,11,Île-de-France,65 ans ou plus,598.60687854,645.5399061,1526.7175573
2020-02-10,2020-S07,11,Île-de-France,15-64 ans,755.96651256,663.29753632,1221.1668928
2020-02-17,2020-S08,11,Île-de-France,00-14 ans,2821.6432866,5753.4246575,2018.4824903
2020-02-17,2020-S08,11,Île-de-France,65 ans ou plus,468.75,500.29429076,1488.9815366
2020-03-02,2020-S10,11,Île-de-France,00-14 ans,3754.9096622,7488.5844749,2086.858432
2020-03-02,2020-S10,11,Île-de-France,Tous âges,1455.6040757,1619.3771626,1468.6768911
2020-03-09,2020-S11,11,Île-de-France,00-14 ans,4845.2667386,8752.5150905,2983.5176299
2020-03-09,2020-S11,11,Île-de-France,65 ans ou plus,437.45727956,305.81039755,1796.4071856
2020-03-23,2020-S13,11,Île-de-France,65 ans ou plus,235.64064801,162.11834639,880.3728638
2020-03-30,2020-S14,11,Île-de-France,65 ans ou plus,138.63216266,113.15417256,718.3908046
2020-03-30,2020-S14,11,Île-de-France,Tous âges,842.99950988,594.48520111,1255.4211367
2020-04-06,2020-S15,11,Île-de-France,00-14 ans,1365.904912,1908.3969466,1518.0265655
2020-04-06,2020-S15,11,Île-de-France,15-64 ans,754.6145494,792.64426126,1054.3580131
2020-04-13,2020-S16,11,Île-de-France,65 ans ou plus,289.50953678,210.45247282,753.09306079
2020-04-13,2020-S16,11,Île-de-France,Tous âges,815.53814787,674.69879518,947.73519164
2020-04-27,2020-S18,11,Île-de-France,65 ans ou plus,209.81278244,299.28918818,458.97877223
2020-04-27,2020-S18,11,Île-de-France,Tous âges,580.06205315,650.35084717,821.79930796
2020-05-04,2020-S19,11,Île-de-France,00-14 ans,826.60893525,1211.0726644,903.11986864
2020-05-04,2020-S19,11,Île-de-France,65 ans ou plus,231.33867983,149.75664545,401.14613181
2020-05-04,2020-S19,11,Île-de-France,Tous âges,509.1714105,435.9490275,612.273957
2020-05-11,2020-S20,11,Île-de-France,Tous âges,490.91507768,283.55387524,459.98160074
2020-05-18,2020-S21,11,Île-de-France,00-14 ans,743.37427279,1149.4252874,667.1608599
2020-05-18,2020-S21,11,Île-de-France,65 ans ou plus,239.80815348,232.94509151,288.5170225
2020-06-15,2020-S25,11,Île-de-France,65 ans ou plus,337.96470146,328.40722496,235.43260742
2020-06-22,2020-S26,11,Île-de-France,Tous âges,676.93795468,869.06141367,593.14852923
2020-12-14,2020-S51,11,Île-de-France,65 ans ou plus,253.19660717,262.00873362,575.70523892
2021-01-11,2021-S02,11,Île-de-France,65 ans ou plus,282.13935231,394.2551394,280.58361392
2021-01-18,2021-S03,11,Île-de-France,15-64 ans,540.43392505,800.0,758.90251022
2021-01-18,2021-S03,11,Île-de-France,65 ans ou plus,200.14127619,80.021339024,477.04233751
2021-01-25,2021-S04,11,Île-de-France,Tous âges,1563.2685357,1917.5335255,1286.0452113
2021-02-08,2021-S06,11,Île-de-France,15-64 ans,396.26490898,601.26582278,711.94920146
2021-02-08,2021-S06,11,Île-de-France,Tous âges,1532.3189813,1878.8105014,1487.9508329
2021-02-15,2021-S07,11,Île-de-France,15-64 ans,495.88683017,1039.1198044,642.3578311
2021-02-15,2021-S07,11,Île-de-France,65 ans ou plus,248.41915086,431.61586188,717.04357419
2021-02-15,2021-S07,11,Île-de-France,Tous âges,1595.7219251,2431.3914299,1529.7353042
2021-02-22,2021-S08,11,Île-de-France,00-14 ans,3821.813101,9152.5423729,2467.6497141
2021-02-22,2021-S08,11,Île-de-France,15-64 ans,603.8736284,748.2789584,948.50948509
2021-03-08,2021-S10,11,Île-de-France,00-14 ans,3926.009815,11319.281811,2019.0023753
2021-03-08,2021-S10,11,Île-de-France,15-64 ans,415.50254316,423.3700254,665.36203523
2021-03-08,2021-S10,11,Île-de-France,65 ans ou plus,191.82352236,109.28961749,707.96460177
2021-03-15,2021-S11,11,Île-de-France,65 ans ou plus,189.68583284,188.17204301,241.6918429
2021-03-22,2021-S12,11,Île-de-France,15-64 ans,518.82902694,486.0578153,642.23649414
2021-03-29,2021-S13,11,Île-de-France,Tous âges,1834.452734,1769.0677966,1722.7456258
2021-04-05,2021-S14,11,Île-de-France,15-64 ans,867.80239713,872.38285145,1177.7695988
2021-04-12,2021-S15,11,Île-de-France,15-64 ans,530.37956415,721.09193922,720.01645752
2021-04-12,2021-S15,11,Île-de-France,Tous âges,837.34380732,1196.4448496,998.52490639
2021-04-19,2021-S16,11,Île-de-France,65 ans ou plus,220.0220022,287.43140841,607.73480663
2021-04-26,2021-S17,11,Île-de-France,Tous âges,607.38269387,665.42143357,720.78459175
2021-05-03,2021-S18,11,Île-de-France,15-64 ans,480.33515114,449.56448441,439.97485858
2021-05-10,2021-S19,11,Île-de-France,15-64 ans,450.38553001,708.12807882,882.16761185
2021-05-10,2021-S19,11,Île-de-France,65 ans ou plus,238.54961832,236.96682464,343.44590727
2021-07-19,2021-S29,11,Île-de-France,00-14 ans,2208.9353928,6557.3770492,2193.7086093
2021-07-19,2021-S29,11,Île-de-France,Tous âges,1146.015661,1508.4175084,1653.1676467
2021-07-26,2021-S30,11,Île-de-France,Tous âges,1109.7604016,1515.8015158,1547.9084048
2021-08-09,2021-S32,11,Île-de-France,15-64 ans,535.43939495,629.34746605,1056.0901197
2021-08-09,2021-S32,11,Île-de-France,Tous âges,710.85614516,866.11861421,1223.1995602
2021-08-16,2021-S33,11,Île-de-France,00-14 ans,1562.5,4516.9385194,1822.9166667
2021-08-23,2021-S34,11,Île-de-France,15-64 ans,674.44285156,677.20090293,1009.3167702
2021-05-17,2021-S20,11,Île-de-France,65 ans ou plus,194.68621164,257.80578631,505.05050505
2021-05-31,2021-S22,11,Île-de-France,00-14 ans,3084.9708269,8658.3463339,2005.988024
2021-05-31,2021-S22,11,Île-de-France,65 ans ou plus,184.14211438,164.42861058,268.45637584
2021-06-07,2021-S23,11,Île-de-France,00-14 ans,2788.3238937,8153.8461538,2000.5884084
2021-06-07,2021-S23,11,Île-de-France,65 ans ou plus,263.39899221,356.93039857,512.82051282
2021-06-07,2021-S23,11,Île-de-France,Tous âges,1208.6832078,1836.9829684,1417.1227522
2021-06-14,2021-S24,11,Île-de-France,65 ans ou plus,277.13113845,343.15127252,548.32076765
2021-06-21,2021-S25,11,Île-de-France,00-14 ans,2470.1930044,7915.5672823,2142.459655
2021-06-21,2021-S25,11,Île-de-France,65 ans ou plus,219.32355997,224.28708747,665.33599468
2021-06-21,2021-S25,11,Île-de-France,Tous âges,1500.6939625,1899.6462728,1636.7227918
2021-08-23,2021-S34,11,Île-de-France,Tous âges,789.70754565,826.68187001,1078.5463072
2021-08-30,2021-S35,11,Île-de-France,65 ans ou plus,270.68377074,317.35956839,789.66259871
2021-08-30,2021-S35,11,Île-de-France,Tous âges,882.17732149,1412.4293785,1183.9899413
2021-09-06,2021-S36,11,Île-de-France,15-64 ans,630.14594418,1092.8961749,998.64590386
2021-09-06,2021-S36,11,Île-de-France,65 ans ou plus,194.50800915,153.42129488,594.35364042
2021-09-13,2021-S37,11,Île-de-France,15-64 ans,801.38868798,1079.6615115,1170.3958692
2021-09-27,2021-S39,11,Île-de-France,00-14 ans,5531.487743,17220.338983,2679.1694575
2021-10-04,2021-S40,11,Île-de-France,65 ans ou plus,250.13594345,199.03326699,1126.5164645
2021-10-18,2021-S42,11,Île-de-France,00-14 ans,6353.0574651,16049.382716,3022.4075039
2021-10-25,2021-S43,11,Île-de-France,00-14 ans,6218.7312387,15363.436123,3087.443017
2021-11-01,2021-S44,11,Île-de-France,00-14 ans,5432.6074161,13571.869217,2933.7029337
2021-11-01,2021-S44,11,Île-de-France,15-64 ans,950.88685407,1522.6746111,1627.9437332
2021-11-08,2021-S45,11,Île-de-France,65 ans ou plus,281.81715703,237.24792408,1092.8961749
2021-11-15,2021-S46,11,Île-de-France,00-14 ans,6175.8375186,16352.941176,3087.6677081
2021-11-15,2021-S46,11,Île-de-France,65 ans ou plus,369.99663639,347.82608696,1072.1944246
2021-11-22,2021-S47,11,Île-de-France,65 ans ou plus,472.11242863,555.55555556,1194.2675159
2021-11-22,2021-S47,11,Île-de-France,Tous âges,2389.4144933,3776.9149312,1918.3337901
2022-02-14,2022-S07,11,Île-de-France,00-14 ans,3863.290589,12492.869367,1932.1685509
2022-02-21,2022-S08,11,Île-de-France,00-14 ans,3831.9515084,9497.9647218,2316.8440827
2022-02-21,2022-S08,11,Île-de-France,15-64 ans,675.3369312,1008.3549409,997.55700326
2022-02-21,2022-S08,11,Île-de-France,65 ans ou plus,385.01267725,441.67316186,901.57776108
2022-02-21,2022-S08,11,Île-de-France,Tous âges,1391.882946,2183.5551006,1461.2516376
2022-02-28,2022-S09,11,Île-de-France,Tous âges,1146.6183653,1708.7335269,1320.3017833
2021-12-27,2021-S52,11,Île-de-France,00-14 ans,3098.9341983,7491.638796,1352.5433696
2021-12-27,2021-S52,11,Île-de-France,15-64 ans,681.67675511,1278.1497261,1234.5679012
2022-01-03,2022-S01,11,Île-de-France,Tous âges,915.00120395,1209.0186254,1065.0303287
2022-01-10,2022-S02,11,Île-de-France,Tous âges,1086.9565217,1520.3795557,1222.088111
2022-01-17,2022-S03,11,Île-de-France,Tous âges,1146.961807,1584.7347995,1342.0724095
2022-01-24,2022-S04,11,Île-de-France,00-14 ans,3131.8646834,7984.2931937,1791.5309446
2022-01-24,2022-S04,11,Île-de-France,65 ans ou plus,296.73590504,233.91812865,1047.1204188
2022-01-31,2022-S05,11,Île-de-France,15-64 ans,568.0343704,665.74202497,848.89643463
2022-01-31,2022-S05,11,Île-de-France,65 ans ou plus,257.58443045,223.21428571,661.85318893
2022-01-31,2022-S05,11,Île-de-France,Tous âges,1351.0674402,2145.4112038,1133.8033287
2022-02-07,2022-S06,11,Île-de-France,Tous âges,1422.6666873,2139.3772506,1450.7528231
2022-03-07,2022-S10,11,Île-de-France,15-64 ans,665.36309815,942.90204295,888.95365783
2022-03-07,2022-S10,11,Île-de-France,65 ans ou plus,201.61290323,246.42681124,1003.5842294
2022-03-14,2022-S11,11,Île-de-France,00-14 ans,3641.4565826,11837.655017,1947.7006312
2022-03-21,2022-S12,11,Île-de-France,65 ans ou plus,341.5659485,418.82237004,941.17647059
2022-03-28,2022-S13,11,Île-de-France,Tous âges,1804.224724,2907.9159935,1531.9090472
2022-04-11,2022-S15,11,Île-de-France,15-64 ans,730.67845126,1107.3029264,1177.1995043
2022-04-11,2022-S15,11,Île-de-France,Tous âges,1240.7447151,1957.7537352,1388.6910696
2022-04-18,2022-S16,11,Île-de-France,65 ans ou plus,308.17997711,429.94436014,1597.6761075
2022-04-18,2022-S16,11,Île-de-France,Tous âges,1390.8010452,2172.9635292,1685.8583578
2022-05-02,2022-S18,11,Île-de-France,00-14 ans,2373.1871487,7176.2870515,1542.2578655
2022-05-02,2022-S18,11,Île-de-France,65 ans ou plus,401.10526785,254.51768898,1208.6513995
2022-05-09,2022-S19,11,Île-de-France,00-14 ans,2391.6791813,7697.5945017,1370.6453455
2022-05-16,2022-S20,11,Île-de-France,15-64 ans,820.19390853,1163.9676113,1055.645017
2022-05-16,2022-S20,11,Île-de-France,Tous âges,1504.1923568,2418.3147034,1488.7497885
2022-05-30,2022-S22,11,Île-de-France,15-64 ans,1550.0532752,2014.9832085,2273.0835554
2022-06-06,2022-S23,11,Île-de-France,00-14 ans,2886.7615694,7745.030843,2410.3585657
2022-06-06,2022-S23,11,Île-de-France,15-64 ans,900.50082649,990.87353325,1774.2428877
2022-06-13,2022-S24,11,Île-de-France,15-64 ans,817.50598928,1265.4958678,1052.2959184
2022-06-13,2022-S24,11,Île-de-France,65 ans ou plus,273.72262774,221.72949002,742.3904974
2022-06-13,2022-S24,11,Île-de-France,Tous âges,1311.6888513,1841.854557,1442.4177669
2022-06-27,2022-S26,11,Île-de-France,15-64 ans,702.55318107,759.83717775,1168.9691817
2022-07-04,2022-S27,11,Île-de-France,00-14 ans,2391.3286401,7137.3752878,1993.7970758
2022-07-04,2022-S27,11,Île-de-France,65 ans ou plus,161.0738255,304.72320975,502.15208034
2022-07-04,2022-S27,11,Île-de-France,Tous âges,979.84813084,1428.0856851,1184.5772685
2022-07-11,2022-S28,11,Île-de-France,15-64 ans,710.26017139,775.42499254,1589.8767034
2022-07-11,2022-S28,11,Île-de-France,Tous âges,940.72808119,1232.373504,1661.8196926
2022-07-18,2022-S29,11,Île-de-France,00-14 ans,1687.4645491,5418.2509506,2049.9679693
2022-07-18,2022-S29,11,Île-de-France,15-64 ans,535.96172449,750.57736721,1260.8772865
2022-07-18,2022-S29,11,Île-de-France,Tous âges,756.62241238,1148.8862837,1479.4007491
2022-07-25,2022-S30,11,Île-de-France,00-14 ans,1357.3962672,3508.7719298,1449.8006524
2022-08-15,2022-S33,11,Île-de-France,15-64 ans,531.337485,656.45514223,1162.1150494
2022-08-15,2022-S33,11,Île-de-France,65 ans ou plus,209.36429387,231.28071697,880.50314465
2022-08-29,2022-S35,11,Île-de-France,15-64 ans,525.84529631,989.56940358,780.86871645
2022-08-29,2022-S35,11,Île-de-France,Tous âges,634.55483787,1090.1418357,944.26109278
2022-09-05,2022-S36,11,Île-de-France,15-64 ans,494.37256758,740.92999489,921.96246296
2022-09-05,2022-S36,11,Île-de-France,Tous âges,1275.2475248,2745.6647399,1501.6829205
2022-09-12,2022-S37,11,Île-de-France,00-14 ans,5264.6255089,18187.619655,2953.6761581
2022-09-12,2022-S37,11,Île-de-France,15-64 ans,729.21229612,1221.7312191,1105.6910569
2022-09-12,2022-S37,11,Île-de-France,65 ans ou plus,374.42665918,385.30696121,856.69781931
2022-09-19,2022-S38,11,Île-de-France,15-64 ans,876.26059679,1196.3589077,1461.8138425
2022-09-19,2022-S38,11,Île-de-France,65 ans ou plus,307.44190252,365.40803898,890.20771513
2022-09-26,2022-S39,11,Île-de-France,15-64 ans,960.52867498,1748.2517483,1910.9195402
2022-10-17,2022-S42,11,Île-de-France,Tous âges,2331.4250188,3576.8110118,2339.2594573
2022-10-24,2022-S43,11,Île-de-France,65 ans ou plus,397.46917586,397.47486556,1377.8100073
2022-10-31,2022-S44,11,Île-de-France,15-64 ans,889.09686476,1518.2481752,1825.385595
2022-10-31,2022-S44,11,Île-de-France,65 ans ou plus,460.82949309,424.25754929,2311.4355231
2022-11-07,2022-S45,11,Île-de-France,00-14 ans,4758.0514646,10879.120879,3064.7985989
2023-11-20,2023-S47,28,Normandie,15-64 ans,616.47998611,455.72916667,1284.2465753
2023-11-27,2023-S48,28,Normandie,00-14 ans,4759.1240876,10440.45677,3202.8469751
2023-11-27,2023-S48,28,Normandie,65 ans ou plus,227.22969135,46.040515654,1408.4507042
2023-12-18,2023-S51,28,Normandie,00-14 ans,3636.9934188,7677.1653543,2014.2677298
2023-12-18,2023-S51,28,Normandie,65 ans ou plus,312.04111601,420.36431574,1808.318264
2023-12-18,2023-S51,28,Normandie,Tous âges,1342.0666911,1502.2533801,1674.570243
2023-12-25,2023-S52,28,Normandie,15-64 ans,720.01458257,558.65921788,1411.1787493
2024-01-01,2024-S01,28,Normandie,Tous âges,831.41528489,888.88888889,1490.7749077
2024-01-22,2024-S04,28,Normandie,15-64 ans,482.21820374,1196.013289,668.73656556
2024-01-22,2024-S04,28,Normandie,Tous âges,960.25606828,1275.5716005,1043.2395333
2024-01-29,2024-S05,28,Normandie,15-64 ans,434.74554599,1308.5399449,841.71148001
2024-01-29,2024-S05,28,Normandie,65 ans ou plus,312.25604996,445.32409698,956.93779904
2024-02-12,2024-S07,28,Normandie,00-14 ans,2679.9873137,7500.0,1742.8350116
2024-02-12,2024-S07,28,Normandie,65 ans ou plus,259.48103792,352.11267606,849.25690021
2024-02-19,2024-S08,28,Normandie,15-64 ans,520.38161318,932.71152565,781.45350352
2024-02-26,2024-S09,28,Normandie,00-14 ans,3834.6727899,10918.114144,1989.5287958
2024-02-26,2024-S09,28,Normandie,65 ans ou plus,316.70625495,337.512054,1351.3513514
2024-03-11,2024-S11,28,Normandie,15-64 ans,359.61983046,624.21972534,951.89091845
2024-03-11,2024-S11,28,Normandie,65 ans ou plus,197.0831691,147.71048744,601.20240481
2024-03-18,2024-S12,28,Normandie,15-64 ans,376.3346753,346.26038781,906.90850894
2024-03-18,2024-S12,28,Normandie,Tous âges,991.98260633,1138.1272633,1214.8337596
2024-03-25,2024-S13,28,Normandie,65 ans ou plus,94.840667678,193.70460048,431.96544276
2024-03-25,2024-S13,28,Normandie,Tous âges,896.36596459,1118.0124224,1260.9736632
2024-04-01,2024-S14,28,Normandie,65 ans ou plus,269.33435937,354.78966042,0.0
2024-04-08,2024-S15,28,Normandie,15-64 ans,418.37503138,690.08782936,963.24461343
2024-04-08,2024-S15,28,Normandie,65 ans ou plus,153.96458814,207.25388601,1298.7012987
2024-04-08,2024-S15,28,Normandie,Tous âges,918.88195572,1310.9077418,1149.5946942
2024-04-15,2024-S16,28,Normandie,15-64 ans,465.03762577,724.16063199,791.82630907
2024-04-15,2024-S16,28,Normandie,65 ans ou plus,335.30571992,559.79643766,232.55813953
2024-04-29,2024-S18,28,Normandie,15-64 ans,582.57813945,862.06896552,931.5943572
2024-05-06,2024-S19,28,Normandie,65 ans ou plus,256.12879619,194.83682416,608.82800609
